Chr,Strand,Start,Stop,nbexons
chr17,+,59155498,59206709,10
chr17,+,75109951,75130265,3
chr17,+,22523110,22524665,1
chr17,+,41189886,41190639,1
chr17,-,48721719,48722520,2
chr17,+,42780630,42797066,19
chr17,-,42113110,42121364,18
chr17,+,30921735,30959193,10
chr17,+,4740014,4746119,14
chr17,-,41754606,41786768,15
chr17,-,41754606,41786768,14
chr17,-,45111639,45132533,15
chr17,-,81867718,81871406,6
chr17,-,81867718,81870974,6
chr17,-,74694308,74713000,7
chr17,-,18018019,18039166,8
chr17,+,50719564,50752711,11
chr17,+,37489844,37513486,3
chr17,-,58000918,58007346,4
chr17,-,28648355,28662172,3
chr17,-,42700274,42745096,20
chr17,+,45161844,45170040,3
chr17,+,45160173,45170040,3
chr17,+,45160173,45170040,4
chr17,+,45160173,45170040,3
chr17,+,18697997,18736119,11
chr17,+,18697997,18736119,9
chr17,-,72645945,73092714,10
chr17,-,1633857,1645789,11
chr17,-,81902900,81911477,13
chr17,+,79022933,79049788,4
chr17,-,41065115,41065879,1
chr17,+,16438986,16442026,4
chr17,-,76734114,76737411,4
chr17,-,10794912,10804099,2
chr17,+,78004236,78108835,21
chr17,+,81891926,81900533,3
chr17,+,81891712,81900533,3
chr17,-,50962173,51120865,29
chr17,+,77405068,77500596,10
chr17,-,49206233,49209381,4
chr17,+,44708607,44752268,14
chr17,-,4556926,4560596,3
chr17,-,4556926,4560596,4
chr17,-,4556926,4560596,4
chr17,-,28879338,28897697,11
chr17,-,81117295,81131948,13
chr17,+,3420567,3421533,1
chr17,-,48958555,48968593,6
chr17,+,70104844,70135605,4
chr17,+,70075224,70135605,4
chr17,+,80415166,80430371,9
chr17,+,74935801,74949992,7
chr17,+,7688348,7703502,11
chr17,+,7687439,7703502,11
chr17,-,8729927,8744836,6
chr17,+,50561067,50627471,36
chr17,+,50561067,50627471,35
chr17,-,212388,352842,10
chr17,-,58352499,58402721,9
chr17,-,58352499,58417582,10
chr17,-,37978154,37989062,14
chr17,+,38004018,38014908,14
chr17,+,38127953,38138868,14
chr17,+,61456487,61485110,8
chr17,-,81939644,81947233,3
chr17,+,45894381,46028333,10
chr17,-,18244816,18258556,30
chr17,+,4940007,4945223,11
chr17,+,4940007,4945223,10
chr17,+,4940007,4945223,11
chr17,+,4940007,4945223,10
chr17,+,4940007,4945223,10
chr17,+,4940007,4945223,11
chr17,+,12549967,12637187,3
chr17,-,79707175,79707249,1
chr17,-,19343056,19362738,7
chr17,+,18858067,18931286,10
chr17,+,18865468,18931286,10
chr17,+,31094926,31222764,15
chr17,+,1724830,1738599,10
chr17,+,76453350,76470117,7
chr17,+,8288650,8290091,4
chr17,-,8173452,8173588,1
chr17,+,48107532,48123601,7
chr17,-,38835087,38841389,3
chr17,+,41105388,41106488,1
chr17,-,78991715,79009817,5
chr17,+,50055967,50090485,26
chr17,+,17972812,18016875,14
chr17,-,44011187,44023151,5
chr17,-,4945649,4949086,3
chr17,+,54900690,54961967,16
chr17,-,42313324,42388495,24
chr17,-,74560700,74567343,4
chr17,-,36165680,36176578,14
chr17,-,36253638,36264513,14
chr17,-,36377530,36388423,14
chr17,-,36449715,36457529,12
chr17,-,37978154,37989048,14
chr17,+,38004032,38014908,14
chr17,+,38127967,38138868,14
chr17,+,15999379,16029409,10
chr17,-,16939083,16972088,5
chr17,-,42199176,42276406,19
chr17,-,31863170,31901710,19
chr17,-,21238870,21253266,3
chr17,+,80220400,80253509,17
chr17,-,19335374,19362738,6
chr17,-,61865366,61928032,25
chr17,+,68259181,68429373,13
chr17,+,68259181,68420859,12
chr17,+,68292070,68429373,13
chr17,+,68292070,68420859,12
chr17,-,74770528,74776425,6
chr17,-,74770528,74776425,6
chr17,+,74970688,74975728,3
chr17,+,69961706,69983544,5
chr17,+,69961706,69983544,5
chr17,-,28724347,28726931,4
chr17,-,15229776,15260844,4
chr17,-,15229776,15262589,5
chr17,+,43483864,43526821,23
chr17,+,43483864,43524318,23
chr17,+,43483864,43526821,23
chr17,+,39739966,39747285,15
chr17,-,5032601,5035432,5
chr17,+,45894381,46028333,9
chr17,-,68421280,68457524,13
chr17,+,7688348,7703502,10
chr17,+,42567059,42573203,8
chr17,+,78378617,78424659,9
chr17,+,78378617,78424659,9
chr17,+,9645536,9729686,15
chr17,+,73165020,73171923,2
chr17,+,74274209,74314884,14
chr17,-,81902900,81911477,13
chr17,-,6423736,6435199,6
chr17,-,43640389,43661563,3
chr17,+,43483916,43524318,23
chr17,+,54968764,55164088,18
chr17,+,40177494,40195656,15
chr17,+,15699576,15720786,6
chr17,+,7252200,7259940,9
chr17,+,57256569,57684689,14
chr17,-,69148006,69244815,40
chr17,+,69593986,69903000,5
chr17,+,69593986,69903000,6
chr17,-,16030093,16194639,45
chr17,+,44345085,44353106,13
chr17,-,75318075,75405708,6
chr17,-,8377515,8383164,4
chr17,-,8377515,8383164,4
chr17,-,63702831,63741970,11
chr17,+,80415166,80438084,10
chr17,+,80220400,80253509,18
chr17,-,36194869,36196758,3
chr17,+,47970955,47981786,12
chr17,-,44395276,44503602,7
chr17,-,44395276,44503602,10
chr17,-,19737984,19748433,11
chr17,+,39699977,39728662,27
chr17,-,4959225,4967837,7
chr17,+,58755868,58985179,6
chr17,-,42025575,42038026,8
chr17,+,2030111,2043431,13
chr17,-,28954928,29006063,17
chr17,+,44141901,44162476,10
chr17,+,5486892,5490810,3
chr17,+,50547088,50555852,16
chr17,+,40140253,40172178,14
chr17,-,81867718,81871406,7
chr17,+,38297022,38323218,8
chr17,-,39728499,39730563,4
chr17,-,57744480,57745329,1
chr17,-,43527842,43545937,12
chr17,-,43527842,43546432,12
chr17,-,42950525,42964498,12
chr17,-,63872011,63873729,5
chr17,-,10713294,10730329,4
chr17,+,50547088,50555852,17
chr17,-,6684712,6713421,11
chr17,-,7173430,7179564,9
chr17,-,76080992,76103787,20
chr17,-,44905625,44915552,9
chr17,-,80466832,80476604,5
chr17,-,7173430,7179564,8
chr17,+,78187316,78197560,3
chr17,-,7930344,7931999,5
chr17,+,34285667,34288180,3
chr17,-,35871490,35880373,3
chr17,-,17246623,17281303,12
chr17,+,36103826,36105621,3
chr17,-,36088255,36090160,3
chr17,+,80260860,80398781,68
chr17,+,15699576,15720786,6
chr17,-,49404047,49414905,7
chr17,+,1761924,1777574,8
chr17,-,44909666,44915552,7
chr17,+,50508383,50531501,19
chr17,-,5514117,5584512,16
chr17,+,76736564,76778817,14
chr17,+,63622424,63696310,16
chr17,+,7583646,7588209,6
chr17,-,82942148,83051810,14
chr17,-,4937130,4940167,7
chr17,-,4937130,4940167,8
chr17,+,43483864,43524318,22
chr17,+,43483864,43544787,24
chr17,+,43483864,43524318,23
chr17,+,39738770,39747285,15
chr17,+,28371661,28401038,9
chr17,-,183823,187251,2
chr17,+,7630093,7633383,8
chr17,+,331204,333488,3
chr17,+,331204,333488,3
chr17,-,404534,414023,3
chr17,+,909631,911212,2
chr17,-,1022475,1022559,1
chr17,+,1516918,1518096,2
chr17,-,1633857,1645789,11
chr17,-,1633857,1645789,11
chr17,+,2017715,2020706,2
chr17,+,2030111,2043431,13
chr17,+,2030111,2043431,13
chr17,+,2030111,2043431,13
chr17,+,41812709,41823217,10
chr17,+,2232677,2233610,2
chr17,-,2329124,2329210,1
chr17,-,2330278,2330370,1
chr17,-,2406980,2415436,3
chr17,-,75135242,75154243,5
chr17,-,2692860,2692919,1
chr17,+,2712308,2712833,2
chr17,-,2748077,2748182,1
chr17,-,2962246,2965895,3
chr17,+,3240675,3241614,1
chr17,+,3240675,3241614,1
chr17,-,3440010,3471747,9
chr17,-,3440010,3513852,9
chr17,-,3440010,3513852,9
chr17,-,3440010,3471773,8
chr17,-,3440010,3471805,9
chr17,-,3440010,3471832,9
chr17,-,3440010,3471848,8
chr17,-,3440010,3471848,9
chr17,+,50095274,50111369,11
chr17,-,3662892,3696404,15
chr17,+,3977102,3983145,2
chr17,+,4141088,4240637,2
chr17,-,4271430,4271894,1
chr17,+,4610448,4617647,2
chr17,+,4704229,4705529,2
chr17,-,44850286,44899625,28
chr17,+,9825550,9892103,13
chr17,+,55750978,55777387,6
chr17,+,55266221,55325176,4
chr17,-,4969701,4969771,1
chr17,-,4970085,4970150,1
chr17,-,5019214,5020093,2
chr17,+,5111934,5114382,3
chr17,+,5111934,5114382,3
chr17,-,81902900,81911477,14
chr17,-,81902900,81911477,12
chr17,+,5419640,5429665,5
chr17,+,5419640,5433020,6
chr17,+,5419640,5433020,6
chr17,+,5419640,5433020,5
chr17,+,5419640,5433020,5
chr17,+,5469091,5470360,3
chr17,-,5499426,5500999,2
chr17,-,81918268,81927711,3
chr17,+,5772233,5930696,4
chr17,-,28755977,28842839,3
chr17,-,28755977,28842839,4
chr17,+,6651738,6653298,1
chr17,+,6655448,6655502,1
chr17,+,6657718,6661382,5
chr17,+,1716522,1738599,10
chr17,+,6853575,6900349,14
chr17,+,6893776,6900349,13
chr17,-,6985122,7012334,3
chr17,+,7012416,7014533,4
chr17,+,7012416,7014533,3
chr17,+,7012416,7017524,8
chr17,-,7015817,7019654,3
chr17,-,7189890,7220050,21
chr17,-,35474922,35487739,4
chr17,+,7252425,7259940,7
chr17,-,7389727,7404131,10
chr17,-,10492309,10518542,40
chr17,-,72598040,72640472,5
chr17,+,7561991,7579006,22
chr17,+,7574712,7574847,1
chr17,+,7576810,7576958,1
chr17,+,7577954,7578091,1
chr17,-,7581966,7583518,2
chr17,-,7581966,7583518,2
chr17,-,7581966,7584079,2
chr17,-,7581966,7584079,2
chr17,+,7754319,7754968,1
chr17,+,63009536,63427706,25
chr17,+,7906122,7906260,1
chr17,+,8088055,8088147,1
chr17,+,732545,742968,4
chr17,-,8144993,8145071,1
chr17,-,8172459,8176411,2
chr17,+,46590668,46757462,20
chr17,-,8220629,8224043,3
chr17,-,8288859,8295343,8
chr17,-,8289573,8295343,7
chr17,-,76006844,76027452,22
chr17,-,8358412,8360541,1
chr17,-,8802722,8867677,20
chr17,-,6423736,6435199,6
chr17,-,6426051,6435199,5
chr17,-,6423736,6435132,6
chr17,-,6423736,6435199,6
chr17,-,9171067,9179118,4
chr17,-,9250470,9575958,6
chr17,-,9802385,9822071,5
chr17,+,50561067,50627471,35
chr17,-,10715942,10716582,1
chr17,+,10729776,10767052,5
chr17,+,10729776,10767052,4
chr17,+,10729776,10768030,4
chr17,+,10729776,10815164,4
chr17,-,76389531,76453206,18
chr17,-,12671861,12706135,3
chr17,-,12760133,12790284,2
chr17,-,13299180,13306760,5
chr17,-,13543528,13543646,1
chr17,+,14024497,14025598,1
chr17,-,14029291,14069458,3
chr17,+,14301049,14349404,3
chr17,+,14303739,14305745,1
chr17,+,15014804,15052275,2
chr17,-,16620733,16653853,6
chr17,-,15251626,15251696,1
chr17,-,15436014,15563631,7
chr17,-,15436014,15563631,6
chr17,-,15470310,15470836,1
chr17,+,76467547,76470117,4
chr17,+,58155153,58156086,1
chr17,+,15786849,15789706,1
chr17,-,15806241,15817742,3
chr17,-,16153132,16153196,1
chr17,-,82614561,82648535,10
chr17,+,16438986,16470648,4
chr17,-,35099792,35119869,9
chr17,+,16438986,16442026,5
chr17,+,16438986,16442026,6
chr17,+,16438986,16442026,6
chr17,+,16438986,16442026,5
chr17,+,16438986,16442026,5
chr17,+,16438986,16442026,5
chr17,+,16438986,16442026,6
chr17,+,16438986,16442026,5
chr17,+,16438986,16442026,6
chr17,-,35099792,35119869,8
chr17,+,16438986,16442026,5
chr17,+,16438986,16442026,4
chr17,+,16438986,16442026,3
chr17,+,16438986,16441211,5
chr17,+,16438986,16470648,4
chr17,+,16438986,16441211,3
chr17,+,16438986,16470648,4
chr17,+,16438986,16442026,6
chr17,+,16438986,16442026,5
chr17,+,16439508,16439556,1
chr17,+,16440035,16440106,1
chr17,+,16441225,16441298,1
chr17,+,16690324,16774999,16
chr17,-,16840786,16845872,7
chr17,+,16988328,16990176,3
chr17,-,17674025,17677688,4
chr17,-,17759153,17766302,2
chr17,-,17813479,17813545,1
chr17,-,18340813,18340886,1
chr17,+,18411158,18414388,2
chr17,+,18426860,18431926,7
chr17,+,74433696,74447429,4
chr17,+,40122536,40136791,10
chr17,-,3510501,3557995,18
chr17,+,19089460,19097563,4
chr17,-,19112419,19112636,1
chr17,-,19154523,19162624,4
chr17,+,19188015,19188232,1
chr17,-,19190028,19190245,1
chr17,+,19215629,19223730,4
chr17,+,19271392,19274388,3
chr17,-,19296595,19306261,3
chr17,-,19344505,19344574,1
chr17,+,19557559,19557711,1
chr17,+,19557559,19557711,1
chr17,-,15229776,15265357,4
chr17,+,20410515,20433068,12
chr17,+,20417019,20418518,1
chr17,+,20436823,20447244,5
chr17,-,20501513,20504498,7
chr17,-,20612977,20633251,4
chr17,+,20712445,20737865,12
chr17,+,20938519,20982357,6
chr17,+,21075555,21090613,3
chr17,+,21075555,21090613,2
chr17,+,82374276,82375586,1
chr17,+,22202994,22205156,2
chr17,+,22298763,22299893,2
chr17,+,22406018,22413741,2
chr17,-,27072388,27089241,4
chr17,-,27293909,27293996,1
chr17,+,27418004,27431623,13
chr17,-,27928923,27991707,5
chr17,+,28226562,28228059,2
chr17,+,28247443,28248289,2
chr17,+,28360653,28360734,1
chr17,-,63917192,63918852,5
chr17,+,28599132,28617377,3
chr17,+,28720549,28720616,1
chr17,+,28722581,28722653,1
chr17,+,28723428,28723491,1
chr17,+,28723680,28723754,1
chr17,-,7041629,7043923,4
chr17,+,28926274,28944748,2
chr17,+,29390661,29390730,1
chr17,+,31488000,31538217,12
chr17,+,29941604,30074625,16
chr17,-,7288251,7294557,9
chr17,-,30117085,30117160,1
chr17,+,30576464,30637466,9
chr17,+,30624317,30626807,1
chr17,+,30709607,30770050,8
chr17,+,30709607,30776429,7
chr17,+,30709607,30792830,9
chr17,+,30709607,30792830,10
chr17,+,44141901,44162476,7
chr17,+,31008283,31035654,6
chr17,+,31008283,31035654,5
chr17,+,31008283,31046832,4
chr17,-,31034747,31059109,7
chr17,-,31094349,31094425,1
chr17,+,82228405,82239499,5
chr17,+,31534882,31534971,1
chr17,+,31575268,31575358,1
chr17,+,31575410,31575521,1
chr17,+,32040335,32042832,1
chr17,-,32141225,32143135,2
chr17,-,19678314,19716730,17
chr17,+,44004663,44009068,7
chr17,+,32350108,32350202,1
chr17,-,33529786,33533760,3
chr17,-,34169375,34183632,6
chr17,-,35009111,35121522,7
chr17,+,35553204,35555549,2
chr17,+,35553204,35555549,2
chr17,+,35568113,35574313,2
chr17,-,35854945,35868891,15
chr17,-,35904219,35911023,1
chr17,-,35918080,35930299,4
chr17,-,35918080,35930299,5
chr17,-,35918080,35930776,5
chr17,-,35918080,35930776,6
chr17,-,35918080,35930776,5
chr17,+,36103672,36105621,2
chr17,+,36103826,36105621,3
chr17,+,36103826,36105621,3
chr17,+,36103826,36105621,2
chr17,+,36103826,36105621,4
chr17,+,36103826,36105621,4
chr17,+,36103826,36105621,4
chr17,+,36103826,36105621,3
chr17,+,36103826,36105621,5
chr17,+,50561067,50627471,36
chr17,+,36103826,36105621,2
chr17,+,36210907,36212878,2
chr17,+,36211062,36212878,3
chr17,+,36211062,36212878,3
chr17,+,36211062,36212878,2
chr17,+,36211062,36212878,3
chr17,+,36211062,36212878,3
chr17,+,36211062,36212878,3
chr17,+,36211062,36212878,2
chr17,+,36211062,36212878,3
chr17,+,36211062,36212878,2
chr17,-,36906994,36936661,4
chr17,-,36932108,36936661,2
chr17,+,19215629,19223730,4
chr17,+,37244800,37244975,1
chr17,-,76136333,76141299,3
chr17,+,67377280,67697263,9
chr17,-,37614930,37615039,1
chr17,-,37842948,37884743,7
chr17,+,63998350,64004284,6
chr17,-,15235218,15265373,5
chr17,-,38702261,38702331,1
chr17,+,38705619,38729803,20
chr17,+,38719690,38719748,1
chr17,+,38752712,38764231,5
chr17,+,38752712,38764231,6
chr17,-,38800433,38825350,11
chr17,+,38825837,38825892,1
chr17,-,38851523,38851658,1
chr17,-,38852862,38852995,1
chr17,+,38914978,38915042,1
chr17,+,38925167,38929384,2
chr17,-,39026714,39027110,2
chr17,+,39029905,39053205,5
chr17,+,39057018,39081451,5
chr17,+,39667980,39670475,3
chr17,+,7014736,7017524,6
chr17,-,74521173,74531474,4
chr17,-,28328324,28335489,6
chr17,+,57257012,57633183,10
chr17,+,32991863,32997877,5
chr17,+,58083418,58090257,3
chr17,-,40026331,40026409,1
chr17,-,40027542,40027645,1
chr17,+,40161932,40162001,1
chr17,+,40193596,40193663,1
chr17,-,40340866,40343136,3
chr17,-,1779534,1829881,11
chr17,+,41402415,41412588,3
chr17,-,41517163,41517217,1
chr17,-,41549605,41554495,3
chr17,-,41825081,41836236,9
chr17,-,41825081,41836271,8
chr17,+,34319046,34321402,3
chr17,+,18856298,18931286,10
chr17,+,42494772,42494830,1
chr17,-,42552435,42554802,1
chr17,-,42572309,42577716,7
chr17,-,42572309,42577831,8
chr17,-,42572309,42577831,8
chr17,+,45160173,45170040,4
chr17,-,42667914,42676090,13
chr17,-,42667914,42677030,13
chr17,-,41026025,41027202,1
chr17,-,42708083,42708151,1
chr17,+,67717832,67744208,18
chr17,-,42823879,42823943,1
chr17,+,42867144,42869217,1
chr17,-,42950525,42980528,17
chr17,+,42998390,43002954,4
chr17,-,43148365,43170403,2
chr17,+,74466372,74484798,5
chr17,-,43221416,43229011,5
chr17,+,43444706,43451197,2
chr17,+,43444805,43444885,1
chr17,+,50561067,50627471,35
chr17,+,43938260,43938962,2
chr17,+,44115911,44120595,3
chr17,-,44207770,44207839,1
chr17,-,44299573,44308431,4
chr17,-,44646363,44650349,3
chr17,+,44708607,44750549,12
chr17,+,44847901,44850480,2
chr17,-,44934617,44934681,1
chr17,-,45114366,45114433,1
chr17,-,45168804,45171485,2
chr17,-,34574122,34579369,2
chr17,-,45475362,45475435,1
chr17,-,45475362,45475435,1
chr17,-,45505882,45520523,6
chr17,-,45600102,45601862,1
chr17,+,45620328,45637963,4
chr17,+,45620328,45642307,6
chr17,+,45620328,45646231,4
chr17,+,45620328,45646231,7
chr17,+,45620328,45646231,6
chr17,+,45620328,45835828,15
chr17,+,45620614,45637963,4
chr17,+,45621907,45835828,13
chr17,+,49210226,49223225,8
chr17,-,19737984,19745459,10
chr17,-,19737984,19745612,11
chr17,+,48830987,48865245,14
chr17,-,81189592,81222989,26
chr17,+,39461510,39534565,14
chr17,+,45895782,45898798,1
chr17,+,46973016,46973100,1
chr17,-,47303445,47323613,3
chr17,-,47303445,47323901,3
chr17,-,47823271,47831541,5
chr17,-,47891229,47895816,3
chr17,-,47898385,47941404,3
chr17,-,47898385,47941404,3
chr17,-,48156426,48156511,1
chr17,+,48294346,48307829,3
chr17,+,48294346,48307829,2
chr17,+,48444832,48466040,6
chr17,+,48544350,48551241,7
chr17,-,48724407,48724475,1
chr17,-,48874859,48908983,4
chr17,+,18697997,18736119,8
chr17,+,49248242,49258665,3
chr17,-,49288345,49288454,1
chr17,-,49289205,49362114,8
chr17,+,49361164,49366115,3
chr17,+,49361369,49380094,5
chr17,+,49362381,49366115,3
chr17,-,49457860,49461749,3
chr17,-,49505656,49574064,3
chr17,+,49510816,49510900,1
chr17,+,38869858,38921770,7
chr17,-,75130224,75131795,4
chr17,+,34980497,35003172,20
chr17,+,50214693,50215420,3
chr17,+,50561067,50627471,34
chr17,+,50468328,50474845,6
chr17,+,50478799,50485980,5
chr17,-,50537293,50538754,3
chr17,-,50556206,50562108,2
chr17,+,32927909,32941649,9
chr17,+,19411177,19417276,14
chr17,-,36428611,36439523,15
chr17,+,38127953,38138868,14
chr17,+,4740014,4746119,13
chr17,+,50768649,50768730,1
chr17,+,51153535,51171744,9
chr17,-,48070051,48101198,5
chr17,-,51312608,51335162,6
chr17,+,51336714,51342571,3
chr17,+,51435426,51445802,3
chr17,+,52390521,52535701,4
chr17,+,52862120,52899588,3
chr17,-,54951897,54968785,5
chr17,-,54951897,54968785,5
chr17,-,54951897,54968785,5
chr17,-,56884101,56884913,1
chr17,+,47695263,47712063,9
chr17,-,57522247,57523597,3
chr17,-,57600864,57608412,3
chr17,-,58076890,58083204,3
chr17,+,58156958,58159119,1
chr17,-,81867718,81871406,5
chr17,-,7930344,7931949,4
chr17,+,58325449,58353727,5
chr17,+,58328937,58353727,4
chr17,+,58328937,58353727,4
chr17,+,58329604,58353727,4
chr17,-,58335975,58336022,1
chr17,+,58337201,58353727,4
chr17,+,58337201,58353727,3
chr17,+,58337201,58353727,3
chr17,+,58337201,58353727,4
chr17,+,58337201,58353727,4
chr17,+,58519836,58556925,5
chr17,+,59366082,59366154,1
chr17,-,59430868,59526857,3
chr17,-,64147432,64263323,12
chr17,-,59962362,60019052,14
chr17,-,60043024,60043105,1
chr17,+,60079308,60088692,2
chr17,-,60101759,60102919,1
chr17,-,60231515,60231645,1
chr17,+,60564545,60586620,4
chr17,-,61361667,61367704,3
chr17,-,76736449,76736548,1
chr17,-,68424450,68424548,1
chr17,-,17813835,17813931,1
chr17,-,62264705,62275655,14
chr17,-,10300865,10373005,41
chr17,+,62808501,62836371,2
chr17,+,62944214,62944312,1
chr17,+,42552557,42555214,6
chr17,+,63700337,63702685,1
chr17,+,63857015,63864379,6
chr17,-,63996070,63999899,3
chr17,+,64145969,64146309,2
chr17,+,64146077,64146157,1
chr17,+,64146338,64146471,1
chr17,+,7440741,7444932,5
chr17,-,64425068,64425170,1
chr17,-,64501213,64501313,1
chr17,+,80220400,80253509,17
chr17,+,64506735,64537951,20
chr17,+,32991863,32997877,4
chr17,+,32992850,32997877,5
chr17,+,64780758,64780824,1
chr17,-,64784840,64837184,11
chr17,-,64822029,64822102,1
chr17,-,64822029,64822102,1
chr17,-,31316409,31321749,2
chr17,+,65100811,65111094,3
chr17,+,65457540,65458408,3
chr17,+,7438272,7444932,5
chr17,-,66398068,66416854,4
chr17,+,67244775,67262080,4
chr17,+,67471488,67471585,1
chr17,-,67471490,67471585,1
chr17,+,68248003,68257164,7
chr17,+,68248003,68257164,7
chr17,-,68421280,68457524,13
chr17,-,68421280,68457524,12
chr17,+,69004713,69018323,4
chr17,-,14235672,14236862,3
chr17,+,69099541,69099656,1
chr17,-,69099563,69099632,1
chr17,-,69232974,69235012,1
chr17,-,69475253,69485532,2
chr17,-,71097773,71202179,4
chr17,-,72034106,72057734,3
chr17,+,72072332,72093481,6
chr17,+,72342810,72355136,4
chr17,+,73232621,73248956,5
chr17,+,73513682,73518771,2
chr17,+,73737853,73756557,6
chr17,+,73786821,73800795,7
chr17,-,74209995,74213321,2
chr17,+,78130777,78142968,16
chr17,+,41837779,41848363,5
chr17,-,28703196,28711907,4
chr17,+,28357580,28363683,6
chr17,+,50373219,50381459,9
chr17,-,35192519,35194393,1
chr17,-,74560700,74567343,3
chr17,+,74584678,74594209,3
chr17,+,74584917,74594209,3
chr17,-,49598883,49678163,11
chr17,-,38765690,38799905,10
chr17,-,41976420,42017697,13
chr17,-,59137757,59137872,1
chr17,+,66787071,66787168,1
chr17,+,12549967,12637187,4
chr17,+,46193572,46196723,2
chr17,+,75032566,75065889,8
chr17,+,75047183,75065889,7
chr17,-,75130224,75131795,5
chr17,+,31937009,32001045,15
chr17,-,19343056,19362738,7
chr17,-,19343056,19362738,6
chr17,-,19346945,19362738,6
chr17,+,75271298,75273895,1
chr17,+,75406068,75406162,1
chr17,+,75498547,75498628,1
chr17,+,75588057,75626847,63
chr17,-,75784520,75784607,1
chr17,+,75784838,75794198,4
chr17,+,75979216,76005999,10
chr17,+,4807100,4823432,25
chr17,+,46923116,46942020,7
chr17,-,76098018,76098076,1
